seller_id,schain_seller_domains,schain_node_names,sampled_publisher_ids,sampled_publisher_names,schain_node_positions,row_count,source_media_guard_rows,total_requests,invalid_traffic_count,sophisticated_ivt_count,general_ivt_count,valid_traffic_count,max_row_ivt_pct,unique_schain_count,sample_schains,weighted_ivt_pct,weighted_sophisticated_ivt_pct,weighted_general_ivt_pct,weighted_valid_traffic_pct,seller_names_found,seller_domains_found,source_names_found_in,sellers_json_urls_found_in,blacklist_reason,media_guard_seller_names,upstream_domains
166956,pubmatic.com,,34114,PubMatic,1,1,1,266800,84600,84600,0,182200,0.317091,1,"1.0,1!pubmatic.com,166956,1,,,!dauup.com,34114,1,,,",0.31709145427286356,0.31709145427286356,0.0,0.6829085457271364,"TimeTree, Inc.",timetreeapp.com,Pubmatic,https://cdn.pubmatic.com/sellers/data/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",PubMatic,pubmatic.com
559546162,openx.com,,34155,OpenX,1,1,1,624000,195900,173600,22300,428100,0.313942,1,"1.0,1!openx.com,559546162,1,,,!dauup.com,34155,1,,,",0.3139423076923077,0.2782051282051282,0.035737179487179485,0.6860576923076923,"Match Group, LLC",matchmediagroup.com,OpenX,https://www.openx.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",OpenX,openx.com
619b548fc9c9c1001796f1f6,vungle.com,,34126 | 34211,Vungle | Illumin,1,2,2,464600,144000,144000,0,320600,0.322311,2,"1.0,1!vungle.com,619b548fc9c9c1001796f1f6,1,,,!dauup.com,34126,1,,, | 1.0,1!vungle.com,619b548fc9c9c1001796f1f6,1,,,!admanmedia.com,20,1,,,!dauup.com,34211,1,,,",0.30994403788204905,0.30994403788204905,0.0,0.690055962117951,Gimica GmbH,gimica.com,Vungle,https://vungle.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Vungle | Illumin,vungle.com
1100055270,smaato.com,,34115,Opera,1,1,1,306400,94900,93400,1500,211500,0.309726,1,"1.0,1!smaato.com,1100055270,1,,,!pubmatic.com,156425,1,,,!opera.com,pub8730968190912,1,,,!dauup.com,34115,1,,,",0.3097258485639687,0.3048302872062663,0.00489556135770235,0.6902741514360313,Vizio AE,vizio.com,Smaato,https://www.smaato.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Opera,smaato.com
156425,pubmatic.com,,34115,Opera,2,1,1,306400,94900,93400,1500,211500,0.309726,1,"1.0,1!smaato.com,1100055270,1,,,!pubmatic.com,156425,1,,,!opera.com,pub8730968190912,1,,,!dauup.com,34115,1,,,",0.3097258485639687,0.3048302872062663,0.00489556135770235,0.6902741514360313,"Smaato, Inc.",smaato.com,Pubmatic,https://cdn.pubmatic.com/sellers/data/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Opera,pubmatic.com
643d1561e09b08001442e672,vungle.com,,34211,Illumin,1,1,1,179900,55600,55500,100,124300,0.309061,1,"1.0,1!vungle.com,643d1561e09b08001442e672,1,,,!admanmedia.com,20,1,,,!dauup.com,34211,1,,,",0.30906058921623125,0.3085047248471373,0.0005558643690939411,0.6909394107837687,Sliide,sliide.com,Vungle,https://vungle.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Illumin,vungle.com
5965,nativo.com,,34211,Illumin,1,1,1,141700,43700,43500,200,98000,0.308398,1,"1.0,1!nativo.com,5965,1,,,!admanmedia.com,1051,1,,,!dauup.com,34211,1,,,",0.3083980239943543,0.30698659139026113,0.0014114326040931546,0.6916019760056458,Yahoo,yahooinc.com,Nativo,https://iab.nativo.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Illumin,nativo.com
1100055972,smaato.com,,34104,Smaato,1,1,1,130800,40000,39800,200,90800,0.30581,1,"1.0,1!smaato.com,1100055972,1,,,!dauup.com,34104,1,,,",0.3058103975535168,0.30428134556574926,0.0015290519877675841,0.6941896024464832,Lion Studios - Amazon TAM VGE,lionstudios.cc,Smaato,https://www.smaato.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Smaato,smaato.com
1009148,pubnative.net,,34102,PubNative,1,1,1,202500,61900,61900,0,140600,0.305679,1,"1.0,1!pubnative.net,1009148,1,,,!dauup.com,34102,1,,,",0.305679012345679,0.305679012345679,0.0,0.694320987654321,Lion Studios,lionstudios.cc,Pubnative | Pubnative Supply,https://pubnative.net/sellers.json/,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",PubNative,pubnative.net
222477,display.io,,34109,Displayio,1,1,1,3499100,1057000,1057000,0,2442100,0.302078,1,"1.0,1!display.io,222477,1,,,!dauup.com,34109,1,,,",0.3020776771169729,0.3020776771169729,0.0,0.697922322883027,Maticway,maticway.com,Navio + Conneqt | Displayio,https://www.display.io/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Displayio,display.io
56838,zmaticoo.com,,34197,zMaticoo,1,1,1,466800,140000,139300,700,326800,0.299914,1,"1.0,1!zmaticoo.com,56838,1,,,!dauup.com,34197,1,,,",0.29991431019708653,0.29841473864610113,0.0014995715509854327,0.7000856898029134,Simple Bros Technology Limited,gleegate.com,zMaticoo,https://zmaticoo.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",zMaticoo,zmaticoo.com
855915555,unrulymedia.com,,34138 | 34104,Nexxen | Smaato,1,2,2,1120500,335800,334900,900,784700,0.326864,2,"1.0,1!unrulymedia.com,855915555,1,,,!dauup.com,34138,1,,, | 1.0,1!unrulymedia.com,855915555,1,,,!smaato.com,1100047589,1,,,!dauup.com,34104,1,,,",0.2996876394466756,0.29888442659527,0.0008032128514056225,0.7003123605533244,"Lion Studios, LLC",lionstudios.cc,Nexxen,https://video.unrulymedia.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Nexxen | Smaato,unrulymedia.com
6862932aaff9d800114174ac,vungle.com,,34126,Vungle,1,1,1,139400,41300,40800,500,98100,0.29627,1,"1.0,1!vungle.com,6862932aaff9d800114174ac,1,,,!dauup.com,34126,1,,,",0.2962697274031564,0.2926829268292683,0.003586800573888092,0.7037302725968436,Flightradar24 AB,flightradar24.com,Vungle,https://vungle.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Vungle,vungle.com
2033011,jambojar.com,,34155,OpenX,1,1,1,1121700,331200,331000,200,790500,0.295266,1,"1.0,1!jambojar.com,2033011,1,,,!openx.com,562388597,1,,,!dauup.com,34155,1,,,",0.295266113934207,0.2950878131407685,0.0001783007934385308,0.704733886065793,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",OpenX,jambojar.com
234604,fyber.com,,34163,E-planning,1,1,1,130700,38300,38300,0,92400,0.293037,1,"1.0,1!fyber.com,234604,1,,,!e-planning.net,d5311f35d49d7865,1,,,!dauup.com,34163,1,,,",0.2930374904361132,0.2930374904361132,0.0,0.7069625095638867,Flipboard Inc,flipboard.com,Digital Turbine,https://digitalturbine.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",E-planning,fyber.com
1017868,pubnative.net,,34102,PubNative,2,1,1,241800,70800,67000,3800,171000,0.292804,1,"1.0,1!global.e.mi.com,300,,,,!pubnative.net,1017868,1,,,!dauup.com,34102,1,,,",0.29280397022332505,0.2770885028949545,0.015715467328370553,0.707196029776675,Xiaomi - E-commerce signal,global.e.mi.com,Pubnative | Pubnative Supply,https://pubnative.net/sellers.json/,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",PubNative,pubnative.net
1016370,pubnative.net,,34102,PubNative,1,1,1,149500,43500,43300,200,106000,0.29097,1,"1.0,1!pubnative.net,1016370,1,,,!dauup.com,34102,1,,,",0.2909698996655518,0.28963210702341136,0.0013377926421404682,0.7090301003344481,Trebel Music,trebel.io,Pubnative | Pubnative Supply,https://pubnative.net/sellers.json/,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",PubNative,pubnative.net
221142,fyber.com,,34105,Digital Turbine,1,1,1,119000,34400,33300,1100,84600,0.289076,1,"1.0,1!fyber.com,221142,1,,,!dauup.com,34105,1,,,",0.28907563025210087,0.27983193277310925,0.009243697478991597,0.7109243697478992,Tripsofts,tripsofts.com,Digital Turbine,https://digitalturbine.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Digital Turbine,fyber.com
1004796,pubnative.net,,34102,PubNative,2,9,9,2612000,752600,749600,3000,1859400,0.946298,9,"1.0,1!smaato.com,1100059247,1,,,!pubnative.net,1004796,1,,,!dauup.com,34102,1,,, | 1.0,1!smaato.com,1100035684,1,,,!pubnative.net,1004796,1,,,!dauup.com,34102,1,,, | 1.0,1!smaato.com,1100055047,1,,,!pubnative.net,1004796,1,,,!dauup.com,34102,1,,, | 1.0,1!smaato.com,1100055697,1,,,!pubnative.net,1004796,1,,,!dauup.com,34102,1,,, | 1.0,1!smaato.com,1100044739,1,,,!pubnative.net,1004796,1,,,!dauup.com,34102,1,,, | 1.0,1!smaato.com,1100052647,1,,,!pubnative.net,1004796,1,,,!dauup.com,34102,1,,, | 1.0,1!smaato.com,1100048593,1,,,!pubnative.net,1004796,1,,,!dauup.com,34102,1,,, | 1.0,1!smaato.com,1100048621,1,,,!pubnative.net,1004796,1,,,!dauup.com,34102,1,,, +1 more",0.28813169984686066,0.28698315467075036,0.0011485451761102604,0.7118683001531394,Smaato Inc.,smaato.com,Pubnative | Pubnative Supply,https://pubnative.net/sellers.json/,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",PubNative,pubnative.net
320,bidmachine.io,,34163 | 34211 | 34167 | 34127,E-planning | Illumin | Lacuna | Tredio,1,4,4,1444600,413800,413600,200,1030800,0.536105,4,"1.0,1!bidmachine.io,320,1,,,!e-planning.net,864690bcd16cd011,1,,,!dauup.com,34163,1,,, | 1.0,1!bidmachine.io,320,1,,,!admanmedia.com,613,1,,,!dauup.com,34211,1,,, | 1.0,1!bidmachine.io,320,1,,,!ushareit.com,LCedebe62ce16c15c0,1,,,!dauup.com,34167,1,,, | 1.0,1!bidmachine.io,320,1,,,!admanmedia.com,613,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc431894,1,,,!dauup.com,34127,1,,,",0.28644607503807284,0.2863076284092482,0.00013844662882458813,0.7135539249619272,TCL | GGC Game Studio | arcaneflow | Meitu (China) Limited,color40.com | arcaneflow.com | meitu.com,Germane Media (SwiftTV) | Bigo | Screencore | Meitu,https://thegermanemedia.com/sellers.json | https://bigo.sg/sellers.json | https://screencore.io/sellers.json | https://www.meitu.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",E-planning | Illumin | Lacuna | Tredio,bidmachine.io
1100000772,smaato.com,,34104,Smaato,1,1,1,418200,117800,117400,400,300400,0.281683,1,"1.0,1!smaato.com,1100000772,1,,,!dauup.com,34104,1,,,",0.2816834050693448,0.28072692491630796,0.0009564801530368245,0.7183165949306551,Lion Studios LLC,lionstudios.cc,Smaato,https://www.smaato.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Smaato,smaato.com
1100058749,smaato.com,,34104,Smaato,1,1,1,697600,196400,195400,1000,501200,0.281537,1,"1.0,1!smaato.com,1100058749,1,,,!dauup.com,34104,1,,,",0.2815366972477064,0.2801032110091743,0.0014334862385321102,0.7184633027522935,Radiance - oRTB,radiance-game.com,Smaato,https://www.smaato.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Smaato,smaato.com
564215253,openx.com,,34155,OpenX,1,1,1,240700,67300,600,66700,173400,0.279601,1,"1.0,1!openx.com,564215253,1,,,!dauup.com,34155,1,,,",0.2796011632737848,0.0024927295388450354,0.27710843373493976,0.7203988367262152,Bloomberg L.P.,bloomberg.com,OpenX,https://www.openx.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",OpenX,openx.com
232121,fyber.com,,34105,Digital Turbine,1,1,1,112000,30900,30700,200,81100,0.275893,1,"1.0,1!fyber.com,232121,1,,,!dauup.com,34105,1,,,",0.27589285714285716,0.2741071428571429,0.0017857142857142857,0.7241071428571428,cookituppaleo | Reworks OY,cookituppaleo.com | redecor.com,Sovrn | Digital Turbine,https://lijit.com/sellers.json | https://digitalturbine.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Digital Turbine,fyber.com
8866b0c4758e4fa68daedd0ead0f2347,inmobi.com,,34103,InMobi,1,1,1,116200,32000,31500,500,84200,0.275387,1,"1.0,1!inmobi.com,8866b0c4758e4fa68daedd0ead0f2347,1,,,!dauup.com,34103,1,,,",0.27538726333907054,0.2710843373493976,0.004302925989672977,0.7246127366609294,Sofa IT d.o.o.,sofascore.com,Inmobi,https://www.inmobi.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",InMobi,inmobi.com
5cc67787e15f77001148cd13,vungle.com,,34126,Vungle,1,1,1,216500,59400,59100,300,157100,0.274365,1,"1.0,1!vungle.com,5cc67787e15f77001148cd13,1,,,!dauup.com,34126,1,,,",0.274364896073903,0.27297921478060044,0.0013856812933025404,0.725635103926097,Snail,sil.com,Vungle,https://vungle.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Vungle,vungle.com
220201,fyber.com,,34105,Digital Turbine,1,1,1,135100,36900,34000,2900,98200,0.273131,1,"1.0,1!fyber.com,220201,1,,,!dauup.com,34105,1,,,",0.27313101406365653,0.25166543301258326,0.02146558105107328,0.7268689859363434,Helikanon Yazilim ve Bilisim Teknolojileri San. Tic. Ltd. Sti.,helikanon.com,Digital Turbine,https://digitalturbine.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Digital Turbine,fyber.com
746,admanmedia.com,,34211 | 34127,Illumin | Tredio,2,8,8,2096600,572400,571400,1000,1524200,0.995195,8,"1.0,1!yieldmo.com,2584729219153993838,1,,,!admanmedia.com,746,1,,,!dauup.com,34211,1,,, | 1.0,1!yieldmo.com,2497882879007072542,1,,,!admanmedia.com,746,1,,,!dauup.com,34211,1,,, | 1.0,1!yieldmo.com,2965532580075479243,1,,,!admanmedia.com,746,1,,,!dauup.com,34211,1,,, | 1.0,1!yieldmo.com,2053641666623603818,1,,,!admanmedia.com,746,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc431894,1,,,!dauup.com,34127,1,,, | 1.0,1!yieldmo.com,3677098889921372161,1,,,!admanmedia.com,746,1,,,!dauup.com,34211,1,,, | 1.0,1!yieldmo.com,3627167104290988223,1,,,!admanmedia.com,746,1,,,!dauup.com,34211,1,,, | 1.0,1!yieldmo.com,4083717728475488540,1,,,!admanmedia.com,746,1,,,!dauup.com,34211,1,,, | 1.0,1!yieldmo.com,3505422489851207781,1,,,!admanmedia.com,746,1,,,!dauup.com,34211,1,,,",0.27301345034818275,0.27253648764666605,0.0004769627015167414,0.7269865496518172,Siangtimah | thirdpresence | FuboTV Inc | Yieldmo | Ignite,siangtimah.com | thirdpresence.com | fubo.tv | yieldmo.com | ignitemediatech.com,Bigo | Smarty Ads | Zeta | illumin | Meitu | SmartyAds Supply,https://bigo.sg/sellers.json | https://smartyads.com/sellers.json | https://ssp.zetaglobal.net/sellers.json | http://admanmedia.com/sellers.json | https://www.meitu.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Illumin | Tredio,admanmedia.com
557059131,openx.com,,34115,Opera,1,1,1,337900,89300,89300,0,248600,0.264279,1,"1.0,1!openx.com,557059131,1,,,!opera.com,pub9322105895424,1,,,!dauup.com,34115,1,,,",0.26427937259544243,0.26427937259544243,0.0,0.7357206274045576,Azure Tech Pty Ltd,azurebid.com,OpenX,https://www.openx.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Opera,openx.com
233123,fyber.com,,34105,Digital Turbine,1,1,1,256600,67500,65100,2400,189100,0.263055,1,"1.0,1!fyber.com,233123,1,,,!dauup.com,34105,1,,,",0.26305533904910366,0.25370226032735776,0.009353078721745909,0.7369446609508964,Church House Collection/ Glitter La | Playtricks Studio LLC,churchhousechristmas.com | playtricksstudio.com,Sovrn | Digital Turbine,https://lijit.com/sellers.json | https://digitalturbine.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Digital Turbine,fyber.com
1100058642,lkqd.net,,34208,VGI,1,1,1,279600,72900,71700,1200,206700,0.26073,1,"1.0,1!lkqd.net,1100058642,1,,,!dauup.com,34208,1,,,",0.2607296137339056,0.25643776824034337,0.004291845493562232,0.7392703862660944,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",VGI,lkqd.net
5003156,pangleglobal.com,,34109,Displayio,1,1,1,465000,121000,120700,300,344000,0.260215,1,"1.0,1!pangleglobal.com,5003156,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",0.26021505376344084,0.2595698924731183,0.0006451612903225806,0.7397849462365591,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Displayio,pangleglobal.com
218622,fyber.com,,34105 | 34109,Digital Turbine | Displayio,1,2,2,2478200,644200,624300,19900,1834000,0.431682,2,"1.0,1!fyber.com,218622,1,,,!dauup.com,34105,1,,, | 1.0,1!fyber.com,218622,1,,,!pubeasy.io,110668,1,,,!display.io,232020,1,,,!dauup.com,34109,1,,,",0.2599467355338552,0.25191671374384633,0.008030021790008878,0.7400532644661448,HIGAME Jsc,higame.com.vn,Digital Turbine,https://digitalturbine.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Digital Turbine | Displayio,fyber.com
mt72fc5bc01a2fcc27,mindtos.com,,34199,Mindtos,1,1,1,237900,61800,61800,0,176100,0.259773,1,"1.0,1!mindtos.com,mt72fc5bc01a2fcc27,1,,,!dauup.com,34199,1,,,",0.2597730138713745,0.2597730138713745,0.0,0.7402269861286255,Oakever Games,oakevergames.com,Mindtos Supply | Mindtos,https://www.mindtos.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Mindtos,mindtos.com
213178,fyber.com,,34105,Digital Turbine,1,1,1,105700,27300,26900,400,78400,0.258278,1,"1.0,1!fyber.com,213178,1,,,!dauup.com,34105,1,,,",0.2582781456953642,0.25449385052034057,0.003784295175023652,0.7417218543046358,GR GIN RUMMY AND GAMES LTD,ginrummyandgames.com,Digital Turbine,https://digitalturbine.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Digital Turbine,fyber.com
51e04acc39d247b9b3c1838fe77e6535,inmobi.com,,34103,InMobi,1,1,1,187200,48100,44000,4100,139100,0.256944,1,"1.0,1!inmobi.com,51e04acc39d247b9b3c1838fe77e6535,1,,,!dauup.com,34103,1,,,",0.2569444444444444,0.23504273504273504,0.0219017094017094,0.7430555555555556,Ridmik Pte. Ltd,ridmik.com,Inmobi,https://www.inmobi.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",InMobi,inmobi.com
203595,blueseasx.com,,34109,Displayio,1,1,1,319800,81800,68300,13500,238000,0.255785,1,"1.0,1!blueseasx.com,203595,1,,,!display.io,237352,1,,,!dauup.com,34109,1,,,",0.2557848655409631,0.2135709818636648,0.04221388367729831,0.7442151344590369,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Displayio,blueseasx.com
575d1c861295e1447c0000e5,vungle.com,,34200 | 34199 | 34211 | 34126,Blue Focus | Mindtos | Illumin | Vungle,1,4,4,1120500,285000,248600,36400,835500,0.940198,4,"1.0,1!vungle.com,575d1c861295e1447c0000e5,1,,,!bluexad.ai,1946100279346728960,1,,,!dauup.com,34200,1,,, | 1.0,1!vungle.com,575d1c861295e1447c0000e5,1,,,!mindtos.com,maca7398339177c05,1,,,!dauup.com,34199,1,,, | 1.0,1!vungle.com,575d1c861295e1447c0000e5,1,,,!admanmedia.com,20,1,,,!dauup.com,34211,1,,, | 1.0,1!vungle.com,575d1c861295e1447c0000e5,1,,,!dauup.com,34126,1,,,",0.2543507362784471,0.2218652387327086,0.03248549754573851,0.7456492637215528,Snaptube,snaptubead.com,Vungle,https://vungle.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Blue Focus | Mindtos | Illumin | Vungle,vungle.com
5007039,pangleglobal.com,,34109,Displayio,1,1,1,294700,74300,73600,700,220400,0.252121,1,"1.0,1!pangleglobal.com,5007039,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",0.25212080081438754,0.24974550390227349,0.0023752969121140144,0.7478791991856125,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Displayio,pangleglobal.com
210754,fyber.com,,34105,Digital Turbine,1,1,1,643300,159200,157600,1600,484100,0.247474,1,"1.0,1!fyber.com,210754,1,,,!dauup.com,34105,1,,,",0.24747396238147054,0.24498678688014924,0.002487175501321312,0.7525260376185294,QuickGame,cashbox.app,Digital Turbine,https://digitalturbine.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Digital Turbine,fyber.com
1100046967,smaato.com,,34104,Smaato,1,1,1,600500,148400,147700,700,452100,0.247127,1,"1.0,1!smaato.com,1100046967,1,,,!dauup.com,34104,1,,,",0.24712739383846793,0.24596169858451292,0.0011656952539550376,0.7528726061615321,A9 - The Weather Channel (110004102),weather.com,Smaato,https://www.smaato.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Smaato,smaato.com
228,bidmachine.io,,34211,Illumin,1,1,1,102900,25200,24600,600,77700,0.244898,1,"1.0,1!bidmachine.io,228,1,,,!admanmedia.com,613,1,,,!dauup.com,34211,1,,,",0.24489795918367346,0.239067055393586,0.0058309037900874635,0.7551020408163265,SNAKETENO | Vaaya Digital Media | clickbyte,snaketeno.com | clickbytemedia.com,Bigo | Kodio | Screencore,https://bigo.sg/sellers.json | https://adelion.com/sellers.json | https://screencore.io/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Illumin,bidmachine.io
1100056285,smaato.com,,34104,Smaato,1,1,1,157300,38400,38200,200,118900,0.24412,1,"1.0,1!smaato.com,1100056285,1,,,!dauup.com,34104,1,,,",0.24411951684678956,0.24284806102987921,0.0012714558169103624,0.7558804831532104,Gimica GmbH - Amazon TAM VGE,gimica.com,Smaato,https://www.smaato.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Smaato,smaato.com
617c5f02-17ff-4106-a0b6-d16226f89495,ogury.com,,34141,Ogury,1,1,1,272500,66400,65600,800,206100,0.24367,1,"1.0,1!ogury.com,617c5f02-17ff-4106-a0b6-d16226f89495,1,,,!dauup.com,34141,1,,,",0.2436697247706422,0.24073394495412845,0.0029357798165137615,0.7563302752293578,FreePlay LLC,freeplay.io,Ogury,https://sellers.ogury.com/,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Ogury,ogury.com
564759703,openx.com,,34155,OpenX,1,1,1,1027500,249900,202700,47200,777600,0.243212,1,"1.0,1!openx.com,564759703,1,,,!dauup.com,34155,1,,,",0.24321167883211678,0.19727493917274938,0.0459367396593674,0.7567883211678832,"TimeTree, Inc.",timetreeapp.com,OpenX,https://www.openx.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",OpenX,openx.com
307,bidmachine.io,,34163 | 34211 | 34104 | 34127 | 34167,E-planning | Illumin | Smaato | Tredio | Lacuna,1,6,6,1539800,373700,373700,0,1166100,0.290108,6,"1.0,1!bidmachine.io,307,1,,,!e-planning.net,864690bcd16cd011,1,,,!dauup.com,34163,1,,, | 1.0,1!bidmachine.io,307,1,,,!admanmedia.com,613,1,,,!dauup.com,34211,1,,, | 1.0,1!bidmachine.io,307,1,,,!smaato.com,1100058728,1,,,!dauup.com,34104,1,,, | 1.0,1!bidmachine.io,307,1,,,!admanmedia.com,613,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc431894,1,,,!dauup.com,34127,1,,, | 1.0,1!bidmachine.io,307,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc437036,1,,,!dauup.com,34127,1,,, | 1.0,1!bidmachine.io,307,1,,,!ushareit.com,LCedebe62ce16c15c0,1,,,!dauup.com,34167,1,,,",0.24269385634497986,0.24269385634497986,0.0,0.7573061436550201,Stingray Group Inc | Joy Journey Girls | Joy Journey Music Games | clickmobbad,edaysoft.cn | clickmobad.com,Germane Media (SwiftTV) | Bigo | Screencore,https://thegermanemedia.com/sellers.json | https://bigo.sg/sellers.json | https://screencore.io/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",E-planning | Illumin | Smaato | Tredio | Lacuna,bidmachine.io
233737,fyber.com,,34105 | 34163,Digital Turbine | E-planning,1,2,2,309400,75000,75000,0,234400,0.597913,2,"1.0,1!fyber.com,233737,1,,,!dauup.com,34105,1,,, | 1.0,1!fyber.com,233737,1,,,!e-planning.net,d5311f35d49d7865,1,,,!dauup.com,34163,1,,,",0.24240465416936005,0.24240465416936005,0.0,0.7575953458306399,TeamSnap,teamsnap.com,Digital Turbine,https://digitalturbine.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Digital Turbine | E-planning,fyber.com
34149,dauup.com,,34149,Adtelligent,2,9,9,5067900,1227900,1171800,56100,3840000,0.646018,9,"1.0,1!adtelligent.com,753515,1,,,!dauup.com,34149,1,,, | 1.0,1!adtelligent.com,664749,1,,,!dauup.com,34149,1,,, | 1.0,1!adtelligent.com,751645,1,,,!dauup.com,34149,1,,, | 1.0,1!adtelligent.com,290201,1,,,!dauup.com,34149,1,,, | 1.0,1!adtelligent.com,767910,1,,,!dauup.com,34149,1,,, | 1.0,1!adtelligent.com,779590,1,,,!dauup.com,34149,1,,, | 1.0,1!adtelligent.com,769389,1,,,!dauup.com,34149,1,,, | 1.0,1!adtelligent.com,441028,1,,,!dauup.com,34149,1,,, +1 more",0.24228970579529982,0.23122003196590304,0.011069673829396791,0.7577102942047002,Adtelligent,adtelligent.com,Dauup,https://dauup.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Adtelligent,dauup.com
409ec20079204fd9198bb9115035d110,sponget.com,,34199,Mindtos,1,1,1,139800,33800,33600,200,106000,0.241774,1,"1.0,1!sponget.com,409ec20079204fd9198bb9115035d110,1,,,!mindtos.com,mt8bfc9113a586bf84,1,,,!dauup.com,34199,1,,,",0.24177396280400573,0.24034334763948498,0.001430615164520744,0.7582260371959942,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Mindtos,sponget.com
