seller_id,schain_seller_domains,schain_node_names,sampled_publisher_ids,sampled_publisher_names,schain_node_positions,row_count,source_media_guard_rows,total_requests,invalid_traffic_count,sophisticated_ivt_count,general_ivt_count,valid_traffic_count,max_row_ivt_pct,unique_schain_count,sample_schains,weighted_ivt_pct,weighted_sophisticated_ivt_pct,weighted_general_ivt_pct,weighted_valid_traffic_pct,seller_names_found,seller_domains_found,source_names_found_in,sellers_json_urls_found_in,blacklist_reason,media_guard_seller_names,upstream_domains
49e387f8-4fdf-456c-b642-46824f5c43ec,ogury.com,,34141,Ogury,1,1,1,5891300,5201300,5179700,21600,690000,0.882878,1,"1.0,1!ogury.com,49e387f8-4fdf-456c-b642-46824f5c43ec,1,,,!dauup.com,34141,1,,,",0.8828781423454926,0.8792117189754384,0.0036664233700541477,0.1171218576545075,Activaweb SAS,matchendirect.fr,Ogury,https://sellers.ogury.com/,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Ogury,ogury.com
5ce32f41e15f77001148e36d,vungle.com,,34199 | 34211 | 34126 | 34127 | 34200,Mindtos | Illumin | Vungle | Tredio | Blue Focus,1,5,5,6757300,5923500,5919500,4000,833800,0.949709,5,"1.0,1!vungle.com,5ce32f41e15f77001148e36d,1,,,!mindtos.com,maca7398339177c05,1,,,!dauup.com,34199,1,,, | 1.0,1!vungle.com,5ce32f41e15f77001148e36d,1,,,!admanmedia.com,20,1,,,!dauup.com,34211,1,,, | 1.0,1!vungle.com,5ce32f41e15f77001148e36d,1,,,!dauup.com,34126,1,,, | 1.0,1!vungle.com,5ce32f41e15f77001148e36d,1,,,!admanmedia.com,20,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc431894,1,,,!dauup.com,34127,1,,, | 1.0,1!vungle.com,5ce32f41e15f77001148e36d,1,,,!bluexad.ai,1946100279346728960,1,,,!dauup.com,34200,1,,,",0.8766075207553313,0.8760155683483049,0.0005919524070264751,0.12339247924466873,iKame Company,zegostudio.com,Vungle,https://vungle.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Mindtos | Illumin | Vungle | Tredio | Blue Focus,vungle.com
mteed8130a960086fa,mindtos.com,,34199,Mindtos,1,2,2,3022600,2640900,2640700,200,381700,0.988186,2,"1.0,1!mindtos.com,mteed8130a960086fa,1,,,!dauup.com,34199,1,,, | 1.0,1!mindtos.com,mteed8130a960086fa,1,,,!mindtos.com,mt5ea50eba737fdc84,1,,,!dauup.com,34199,1,,,",0.8737179911334613,0.873651822933898,6.616819956328988e-05,0.12628200886653873,Xu Solitaire Games,bubble-shoooter.com,Mindtos Supply | Mindtos,https://www.mindtos.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Mindtos,mindtos.com
mt55dae59597510005,mindtos.com,,34199,Mindtos,1,2,2,3629300,3126200,3125400,800,503100,0.995184,2,"1.0,1!mindtos.com,mt55dae59597510005,1,,,!dauup.com,34199,1,,, | 1.0,1!mindtos.com,mt55dae59597510005,1,,,!mindtos.com,mt5ea50eba737fdc84,1,,,!dauup.com,34199,1,,,",0.8613782272063484,0.8611577990246053,0.00022042818174303585,0.13862177279365168,Smart Movement,smartmovement.net,Mindtos Supply | Mindtos,https://www.mindtos.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Mindtos,mindtos.com
4501,9dotsmedia.com,,34104,Smaato,1,1,1,1687500,1450600,1450600,0,236900,0.859615,1,"1.0,1!9dotsmedia.com,4501,1,,,!smaato.com,1100049696,1,,,!dauup.com,34104,1,,,",0.8596148148148148,0.8596148148148148,0.0,0.1403851851851852,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Smaato,9dotsmedia.com
564927338,openx.com,,34155,OpenX,1,1,1,18828700,15868800,15868800,0,2959900,0.842798,1,"1.0,1!openx.com,564927338,1,,,!dauup.com,34155,1,,,",0.8427984937887374,0.8427984937887374,0.0,0.15720150621126258,Mlion Ads Ltd,moonee.io,OpenX,https://www.openx.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",OpenX,openx.com
559913615,openx.com,,34155,OpenX,2,3,3,1698800,1423800,1423800,0,275000,0.989534,3,"1.0,1!flashb.id,a4a72c47-7f3e-597d-b218-b056a4735a71,1,,,!openx.com,559913615,1,,,!dauup.com,34155,1,,, | 1.0,1!flashb.id,8c88c84d-2960-532c-8beb-bf080f5c9056,1,,,!openx.com,559913615,1,,,!dauup.com,34155,1,,, | 1.0,1!flashb.id,d870dbe9-78ba-5c99-8a02-ed9635534037,1,,,!openx.com,559913615,1,,,!dauup.com,34155,1,,,",0.8381210266070167,0.8381210266070167,0.0,0.1618789733929833,Meetscale,flashb.id,OpenX,https://www.openx.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",OpenX,openx.com
118340,zmaticoo.com,,34197,zMaticoo,1 | 2,3,3,10247900,8379100,8374600,4500,1868800,0.974843,3,"1.0,0!streamkey.tv,1225,1,,,!zmaticoo.com,118340,1,,,!dauup.com,34197,1,,, | 1.0,0!streamkey.tv,718077675,1,,,!zmaticoo.com,118340,1,,,!dauup.com,34197,1,,, | 1.0,1!zmaticoo.com,118340,1,,,!dauup.com,34197,1,,,",0.8176406873603372,0.817201573005201,0.00043911435513617426,0.18235931263966276,Streamkey,streamkey.tv,zMaticoo,https://zmaticoo.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",zMaticoo,zmaticoo.com
221510,fyber.com,,34105,Digital Turbine,1,1,1,1186300,957100,948900,8200,229200,0.806794,1,"1.0,1!fyber.com,221510,1,,,!dauup.com,34105,1,,,",0.8067942341734806,0.7998819860069123,0.006912248166568322,0.19320576582651944,kannammacooks | GAMIVISION,kannammacooks.com | gamivision.com,Sovrn | Digital Turbine,https://lijit.com/sellers.json | https://digitalturbine.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Digital Turbine,fyber.com
227787,display.io,,34109,Displayio,2,3,3,4791300,3769700,3769000,700,1021600,0.939766,3,"1.0,1!flat-ads.com,182,1,,,!display.io,227787,1,,,!dauup.com,34109,1,,, | 1.0,1!flat-ads.com,269,1,,,!display.io,227787,1,,,!dauup.com,34109,1,,, | 1.0,1!flat-ads.com,98,1,,,!display.io,227787,1,,,!dauup.com,34109,1,,,",0.7867802057896605,0.7866341076534552,0.00014609813620520526,0.21321979421033957,Bidnex,bidnex.com,Navio + Conneqt | Displayio,https://www.display.io/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Displayio,display.io
m33b74a32f677d6c8,mindtos.com,,34199,Mindtos,1,2,2,62132700,48124900,48121000,3900,14007800,0.775956,2,"1.0,1!mindtos.com,m33b74a32f677d6c8,1,,,!dauup.com,34199,1,,, | 1.0,1!mindtos.com,m33b74a32f677d6c8,1,,,!mindtos.com,mt5ea50eba737fdc84,1,,,!dauup.com,34199,1,,,",0.7745502770682748,0.77448750818812,6.276888015489429e-05,0.22544972293172516,dsoft,dsoft.mobi,Mindtos Supply | Mindtos,https://www.mindtos.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Mindtos,mindtos.com
mt5ea50eba737fdc84,mindtos.com,,34199,Mindtos,2,5,5,1365300,1009300,1009300,0,356000,0.995184,5,"1.0,1!mindtos.com,m33b74a32f677d6c8,1,,,!mindtos.com,mt5ea50eba737fdc84,1,,,!dauup.com,34199,1,,, | 1.0,1!mindtos.com,mt55dae59597510005,1,,,!mindtos.com,mt5ea50eba737fdc84,1,,,!dauup.com,34199,1,,, | 1.0,1!mindtos.com,mtf02b9a2f0c4f35f7,1,,,!mindtos.com,mt5ea50eba737fdc84,1,,,!dauup.com,34199,1,,, | 1.0,1!mindtos.com,mt3718c4c359001d0b,1,,,!mindtos.com,mt5ea50eba737fdc84,1,,,!dauup.com,34199,1,,, | 1.0,1!mindtos.com,mteed8130a960086fa,1,,,!mindtos.com,mt5ea50eba737fdc84,1,,,!dauup.com,34199,1,,,",0.7392514465685197,0.7392514465685197,0.0,0.26074855343148023,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Mindtos,mindtos.com
1100058976,lkqd.net,,34114,PubMatic,1,1,1,1286300,931100,931100,0,355200,0.723859,1,"1.0,1!lkqd.net,1100058976,1,,,!pubmatic.com,161802,1,,,!dauup.com,34114,1,,,",0.7238591308403949,0.7238591308403949,0.0,0.27614086915960506,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",PubMatic,lkqd.net
1a043536afd84fccb23934cf69e88500,inmobi.com,,34103,InMobi,1,1,1,1245200,883700,883300,400,361500,0.709685,1,"1.0,1!inmobi.com,1a043536afd84fccb23934cf69e88500,1,,,!dauup.com,34103,1,,,",0.7096851911339543,0.7093639575971732,0.00032123353678124,0.2903148088660456,aim top game technology limited,redinfinity.net,Inmobi,https://www.inmobi.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",InMobi,inmobi.com
1100058021,lkqd.net,,34208 | 34114,VGI | PubMatic,1,2,2,5715700,4054100,4051800,2300,1661600,0.767907,2,"1.0,1!lkqd.net,1100058021,1,,,!dauup.com,34208,1,,, | 1.0,1!lkqd.net,1100058021,1,,,!pubmatic.com,161802,1,,,!dauup.com,34114,1,,,",0.7092919502423151,0.7088895498364155,0.00040240040589953986,0.290708049757685,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",VGI | PubMatic,lkqd.net
99910210507,bigo.sg,,34199,Mindtos,1,1,1,3092900,2178200,2175100,3100,914700,0.704258,1,"1.0,1!bigo.sg,99910210507,1,,,!mindtos.com,mt0b219ff842ee3772,1,,,!dauup.com,34199,1,,,",0.7042581396100747,0.7032558440298748,0.0010022955801998125,0.29574186038992534,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Mindtos,bigo.sg
357a6fdf7642bf815a88822c447d9dc437075,tredio.io,,34127,Tredio,1,1,1,26129200,18014300,17981700,32600,8114900,0.689432,1,"1.0,1!tredio.io,357a6fdf7642bf815a88822c447d9dc437075,1,,,!dauup.com,34127,1,,,",0.6894317468579214,0.688184100546515,0.001247646311406396,0.3105682531420786,PlayWorks Digital Limited,play.works,Tredio,https://tredio.io/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Tredio,tredio.io
233632,fyber.com,,34105,Digital Turbine,1,1,1,2840400,1957200,1950500,6700,883200,0.689058,1,"1.0,1!fyber.com,233632,1,,,!dauup.com,34105,1,,,",0.6890578791719476,0.6866990564709196,0.0023588227010280243,0.3109421208280524,LUCKY BIRD LIMITED,tigermoml.com,Digital Turbine,https://digitalturbine.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Digital Turbine,fyber.com
34222,dauup.com,,34222,,2 | 3,4,4,1346400,917800,917200,600,428600,0.838478,4,"1.0,0!bid-matrix.com,37b4a14005f12a2e,1,,,!dauup.com,34222,1,,, | 1.0,1!unity.com,1055568,1,,,!bid-matrix.com,f2c71a45ea149366,1,,,!dauup.com,34222,1,,, | 1.0,1!bidmachine.io,1543,1,,,!bid-matrix.com,f0e82b7b8358bb2b,1,,,!dauup.com,34222,1,,, | 1.0,1!bidmachine.io,1184,1,,,!bid-matrix.com,f0e82b7b8358bb2b,1,,,!dauup.com,34222,1,,,",0.6816696375519905,0.6812240047534165,0.000445632798573975,0.3183303624480095,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",,dauup.com
mt7bbc260d3d6b7507,mindtos.com,,34199,Mindtos,2,8,8,15132500,10310700,10306400,4300,4821800,0.935962,8,"1.0,1!pubnative.net,1009664,1,,,!mindtos.com,mt7bbc260d3d6b7507,1,,,!dauup.com,34199,1,,, | 1.0,1!pubnative.net,1009622,1,,,!mindtos.com,mt7bbc260d3d6b7507,1,,,!dauup.com,34199,1,,, | 1.0,1!pubnative.net,1009936,1,,,!mindtos.com,mt7bbc260d3d6b7507,1,,,!dauup.com,34199,1,,, | 1.0,1!pubnative.net,1009140,1,,,!mindtos.com,mt7bbc260d3d6b7507,1,,,!dauup.com,34199,1,,, | 1.0,1!pubnative.net,1008022,1,,,!mindtos.com,mt7bbc260d3d6b7507,1,,,!dauup.com,34199,1,,, | 1.0,1!pubnative.net,1009935,1,,,!mindtos.com,mt7bbc260d3d6b7507,1,,,!dauup.com,34199,1,,, | 1.0,1!pubnative.net,1007521,1,,,!mindtos.com,mt7bbc260d3d6b7507,1,,,!dauup.com,34199,1,,, | 1.0,1!pubnative.net,1009135,1,,,!mindtos.com,mt7bbc260d3d6b7507,1,,,!dauup.com,34199,1,,,",0.6813613084420949,0.6810771518255411,0.000284156616553775,0.3186386915579052,pubnative,pubnative.net,Mindtos Supply | Mindtos,https://www.mindtos.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Mindtos,mindtos.com
1980,c360.com,,44327,Cineverse,1,1,1,20682400,13894600,13870100,24500,6787800,0.671808,1,"1.0,1!c360.com,1980,1,,,!dauup.com,44327,1,,,",0.6718079139751673,0.6706233319150582,0.0011845820601090783,0.3281920860248327,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Cineverse,c360.com
119190,zmaticoo.com,,34197,zMaticoo,1,1,1,23640800,15369700,15366600,3100,8271100,0.650135,1,"1.0,1!zmaticoo.com,119190,1,,,!dauup.com,34197,1,,,",0.6501345132144428,0.6500033839802376,0.00013112923420527224,0.3498654867855572,Fithub,fithub-world.com,zMaticoo,https://zmaticoo.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",zMaticoo,zmaticoo.com
753515,adtelligent.com,,34149,Adtelligent,1,1,1,1152600,744600,743500,1100,408000,0.646018,1,"1.0,1!adtelligent.com,753515,1,,,!dauup.com,34149,1,,,",0.6460176991150443,0.6450633350685407,0.0009543640465035572,0.35398230088495575,Future Today Inc.,futuretodayinc.com,adtelligent,https://adtelligent.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Adtelligent,adtelligent.com
539776080,openx.com,,34155,OpenX,1,1,1,1847600,1186100,1186100,0,661500,0.641968,1,"1.0,1!openx.com,539776080,1,,,!dauup.com,34155,1,,,",0.6419679584325612,0.6419679584325612,0.0,0.35803204156743884,"Hearst Newspapers, LLC",hearst.com,OpenX,https://www.openx.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",OpenX,openx.com
43,admanmedia.com,,34211,Illumin,2,4,4,1280900,822200,821500,700,458700,0.99522,4,"1.0,1!smartadserver.com,5768,1,,,!admanmedia.com,43,1,,,!dauup.com,34211,1,,, | 1.0,1!smartadserver.com,5553,1,,,!admanmedia.com,43,1,,,!dauup.com,34211,1,,, | 1.0,0!smartadserver.com,3964,1,,,!admanmedia.com,43,1,,,!dauup.com,34211,1,,, | 1.0,0!smartadserver.com,3160,1,,,!admanmedia.com,43,1,,,!dauup.com,34211,1,,,",0.6418924193926145,0.6413459286439223,0.0005464907486923258,0.35810758060738546,oveeo | Carmela Granata | MetaX Software Pte Ltd | upperate | Equativ,oveeo.com | guidaxcasa.it | metaxsoft.com | upperate.com | smartadserver.com,Escalax | Adasta | Kodio | Screencore | illumin,https://escalax.io/sellers.json | https://www.Adasta.it/sellers.json | https://adelion.com/sellers.json | https://screencore.io/sellers.json | http://admanmedia.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Illumin,admanmedia.com
mtf02b9a2f0c4f35f7,mindtos.com,,34199,Mindtos,1,2,2,1289600,827000,827000,0,462600,0.682601,2,"1.0,1!mindtos.com,mtf02b9a2f0c4f35f7,1,,,!dauup.com,34199,1,,, | 1.0,1!mindtos.com,mtf02b9a2f0c4f35f7,1,,,!mindtos.com,mt5ea50eba737fdc84,1,,,!dauup.com,34199,1,,,",0.6412841191066998,0.6412841191066998,0.0,0.35871588089330025,HOTPLAY STUDIO,hotplaystudio.com,Mindtos Supply | Mindtos,https://www.mindtos.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Mindtos,mindtos.com
2091,display.io,,34109 | PA216,Displayio,1,2,2,10233800,6340900,6331000,9900,3892900,0.877509,2,"1.0,1!display.io,2091,1,,,!dauup.com,34109,1,,, | 1.0,1!display.io,2091,1,,,!pubnative.net,1008834,1,,,!voisetech.com,1004,1,,,!dauup.com,PA216,1,,,",0.6196036662823193,0.6186362836873889,0.0009673825949305244,0.3803963337176806,"LEARNINGS CO., LIMITED | Spike Media",learnings.ai | spikemedia.co,Navio + Conneqt | Displayio | illumin,https://www.display.io/sellers.json | http://admanmedia.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Displayio,display.io
65478,mintegral.com,,34167,Lacuna,1,1,1,1148400,701000,699600,1400,447400,0.610414,1,"1.0,1!mintegral.com,65478,1,,,!ushareit.com,LC7dc692567a127a57,1,,,!dauup.com,34167,1,,,",0.6104144897248346,0.6091954022988506,0.0012190874259839777,0.38958551027516547,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Lacuna,mintegral.com
233684,fyber.com,,34211 | 34127 | 34167,Illumin | Tredio | Lacuna,1,3,3,2808900,1649500,1649300,200,1159400,0.712492,3,"1.0,1!fyber.com,233684,1,,,!admanmedia.com,26,1,,,!dauup.com,34211,1,,, | 1.0,1!fyber.com,233684,1,,,!admanmedia.com,26,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc431894,1,,,!dauup.com,34127,1,,, | 1.0,1!fyber.com,233684,1,,,!ushareit.com,LC13f68588aa4ee212,1,,,!dauup.com,34167,1,,,",0.5872405568015949,0.5871693545516038,7.120224999109972e-05,0.4127594431984051,"Tara del Mar Productions, Inc | 上海茁游网络科技有限公司",seductionmeals.com | fa9daf7e-bbb4-4af6-9c0a-482ab28e95c5.app-ads-host.com,Sovrn | Digital Turbine,https://lijit.com/sellers.json | https://digitalturbine.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Illumin | Tredio | Lacuna,fyber.com
1009142,pubnative.net,,34102,PubNative,1,1,1,1420300,831600,829600,2000,588700,0.58551,1,"1.0,1!pubnative.net,1009142,1,,,!dauup.com,34102,1,,,",0.5855101034992607,0.5841019502921918,0.0014081532070689292,0.4144898965007393,Learnings,oakevergames.com,Pubnative | Pubnative Supply,https://pubnative.net/sellers.json/,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",PubNative,pubnative.net
5135335,zmaticoo.com,,34197 | 34211,zMaticoo | Illumin,1,2,2,1491300,869100,860700,8400,622200,0.985601,2,"1.0,1!zmaticoo.com,5135335,1,,,!dauup.com,34197,1,,, | 1.0,1!zmaticoo.com,5135335,1,,,!admanmedia.com,990,1,,,!dauup.com,34211,1,,,",0.5827801247233957,0.5771474552403942,0.005632669483001408,0.4172198752766043,zmaticoo,sdk.maticooads.com,zMaticoo,https://zmaticoo.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",zMaticoo | Illumin,zmaticoo.com
721c437c-aea4-4f78-bc13-f5fc28e64c2a,aps.amazon.com,,34211,Illumin,1,1,1,3693400,2114600,2109300,5300,1578800,0.572535,1,"1.0,1!aps.amazon.com,721c437c-aea4-4f78-bc13-f5fc28e64c2a,1,,,!admanmedia.com,726,1,,,!dauup.com,34211,1,,,",0.5725347917907619,0.5710997996426057,0.0014349921481561704,0.4274652082092381,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Illumin,aps.amazon.com
44312,dauup.com,,44312,Filmzie,1,1,1,40645600,23249600,23176000,73600,17396000,0.572008,1,"1.0,1!dauup.com,44312,1,,,",0.5720077942015864,0.5701970200956561,0.0018107741059302852,0.4279922057984136,Filmzie,filmzie.com,Dauup,https://dauup.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Filmzie,dauup.com
565034593,openx.com,,34155,OpenX,1,1,1,1038600,577100,577100,0,461500,0.555652,1,"1.0,1!openx.com,565034593,1,,,!dauup.com,34155,1,,,",0.5556518390140573,0.5556518390140573,0.0,0.4443481609859426,Quebecor Media Inc.,qmisales.ca,OpenX,https://www.openx.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",OpenX,openx.com
566006508,openx.com,,34155,OpenX,1,1,1,1062200,578300,578300,0,483900,0.544436,1,"1.0,1!openx.com,566006508,1,,,!dauup.com,34155,1,,,",0.544436076068537,0.544436076068537,0.0,0.455563923931463,"Sinclair Television Group, Inc.",sbgtv.com,OpenX,https://www.openx.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",OpenX,openx.com
10268,iion.io,,34218,Iion,1,1,1,2042700,1109500,1107900,1600,933200,0.543154,1,"1.0,1!iion.io,10268,1,,,!dauup.com,34218,1,,,",0.5431536691633622,0.5423703921280658,0.0007832770352964214,0.4568463308366378,Blackout Lab | DDaphneaphne,blackout.barcelona | totalapp.net,Iion | Bigo,https://pubs.iion.io/sellers.json | https://bigo.sg/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Iion,iion.io
45779,pangleglobal.com,,34109,Displayio,1,1,1,1018100,527500,525800,1700,490600,0.518122,1,"1.0,1!pangleglobal.com,45779,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",0.5181219919457813,0.5164522149101267,0.0016697770356546508,0.48187800805421865,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Displayio,pangleglobal.com
225135,fyber.com,,34105 | 34167,Digital Turbine | Lacuna,1,2,2,2917200,1442200,1350500,91700,1475000,0.498003,2,"1.0,1!fyber.com,225135,1,,,!dauup.com,34105,1,,, | 1.0,1!fyber.com,225135,1,,,!ushareit.com,LC13f68588aa4ee212,1,,,!dauup.com,34167,1,,,",0.49437817084875907,0.4629439188262718,0.03143425202248731,0.5056218291512409,BIGO TECHNOLOGY PTE. LTD.,forbusiness.bigo.sg,Digital Turbine,https://digitalturbine.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Digital Turbine | Lacuna,fyber.com
565414088,openx.com,,34155,OpenX,1,1,1,4738200,2225100,2225100,0,2513100,0.469609,1,"1.0,1!openx.com,565414088,1,,,!dauup.com,34155,1,,,",0.46960871216917816,0.46960871216917816,0.0,0.5303912878308218,life360.com,life360.com,OpenX,https://www.openx.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",OpenX,openx.com
d3fc3653e466078b,e-planning.net,,34163,E-planning,1 | 3,2,2,2355400,1090900,1090700,200,1264500,0.50145,2,"1.0,0!e-planning.net,d3fc3653e466078b,1,,,!dauup.com,34163,1,,, | 1.0,1!fyber.com,217450,1,,,!silvermob.com,617,1,,,!e-planning.net,d3fc3653e466078b,1,,,!dauup.com,34163,1,,,",0.4631485098072514,0.4630635985395262,8.491126772522713e-05,0.5368514901927486,HONGKONG ROOCKMOBILE LIMITED,roockmobile.com,E-Planning,https://www.e-planning.net/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",E-planning,e-planning.net
221385,fyber.com,,34105,Digital Turbine,1,1,1,1997700,923100,907500,15600,1074600,0.462081,1,"1.0,1!fyber.com,221385,1,,,!dauup.com,34105,1,,,",0.46208139360264305,0.4542724132752666,0.007808980327376483,0.537918606397357,MOBIRIX Corporation,mobirix.com,Digital Turbine,https://digitalturbine.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Digital Turbine,fyber.com
LC15918374d281ae9d,ushareit.com,,34167,Lacuna,1,1,1,5673800,2614900,2550300,64600,3058900,0.460873,1,"1.0,1!ushareit.com,LC15918374d281ae9d,1,,,!dauup.com,34167,1,,,",0.4608727836723184,0.4494871162184074,0.01138566745391096,0.5391272163276817,Bigo-Imo | Bigo-Likee,imo.im | likee.com | likee.video | saya.chat,Lacuna | Maximents/ushareit,https://www.lacunads.com/sellers.json | https://lacunads.ushareit.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Lacuna,ushareit.com
1543,bidmachine.io,,34167 | PA18 | 34104 | 34200 | 34102 | 34211 | 34222,Lacuna | Smaato | Blue Focus | PubNative | Illumin,1,8,8,2589500,1162500,1161200,1300,1427000,0.680368,8,"1.0,1!bidmachine.io,1543,1,,,!ushareit.com,LCedebe62ce16c15c0,1,,,!dauup.com,34167,1,,, | 1.0,1!bidmachine.io,1543,1,,,!dauup.com,PA18,1,,, | 1.0,1!bidmachine.io,1543,1,,,!smaato.com,1100058728,1,,,!dauup.com,34104,1,,, | 1.0,1!bidmachine.io,1543,1,,,!bluexad.ai,1985243674841190400,1,,,!dauup.com,34200,1,,, | 1.0,1!bidmachine.io,1543,1,,,!pubnative.net,1007063,1,,,!dauup.com,34102,1,,, | 1.0,1!bidmachine.io,1543,1,,,!admanmedia.com,613,1,,,!dauup.com,34211,1,,, | 1.0,1!bidmachine.io,1543,1,,,!bid-matrix.com,f0e82b7b8358bb2b,1,,,!dauup.com,34222,1,,, | 1.0,1!bidmachine.io,1543,1,,,!pubnative.net,1007563,1,,,!dauup.com,34102,1,,,",0.44892836454914076,0.4484263371307202,0.0005020274184205445,0.5510716354508592,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Lacuna | Smaato | Blue Focus | PubNative | Illumin,bidmachine.io
928,admanmedia.com | adverty.com,,34127 | 34211 | 34114,Tredio | Illumin | PubMatic,1,3,3,2748900,1229400,1227900,1500,1519500,0.903609,3,"1.0,1!admanmedia.com,928,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc431894,1,,,!dauup.com,34127,1,,, | 1.0,1!admanmedia.com,928,1,,,!dauup.com,34211,1,,, | 1.0,1!adverty.com,928,1,,,!pubmatic.com,161174,1,,,!dauup.com,34114,1,,,",0.4472334388300775,0.4466877660154971,0.0005456728145803776,0.5527665611699225,Vidazoo,vidazoo.com,illumin,http://admanmedia.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Tredio | Illumin | PubMatic,admanmedia.com | adverty.com
734191,navionetworks.com,,44327,Cineverse,1,1,1,1936300,865200,865100,100,1071100,0.446832,1,"1.0,1!navionetworks.com,734191,1,,,!c360.com,1986,1,,,!dauup.com,44327,1,,,",0.44683158601456385,0.4467799411248257,5.164488973816041e-05,0.5531684139854361,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Cineverse,navionetworks.com
28858,mintegral.com,,34199,Mindtos,1,1,1,1038200,431800,430500,1300,606400,0.415912,1,"1.0,1!mintegral.com,28858,1,,,!mindtos.com,mb97ba818b5854838,1,,,!dauup.com,34199,1,,,",0.41591215565401657,0.4146599884415334,0.001252167212483144,0.5840878443459835,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Mindtos,mintegral.com
718077675,streamkey.tv,,34197,zMaticoo,1,1,1,2856800,1180800,1179300,1500,1676000,0.41333,1,"1.0,0!streamkey.tv,718077675,1,,,!zmaticoo.com,118340,1,,,!dauup.com,34197,1,,,",0.41332959955194626,0.4128045365443853,0.0005250630075609073,0.5866704004480537,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",zMaticoo,streamkey.tv
67375,pangleglobal.com,,34109,Displayio,1,1,1,2527600,1009900,1009900,0,1517700,0.399549,1,"1.0,1!pangleglobal.com,67375,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",0.3995489792688717,0.3995489792688717,0.0,0.6004510207311283,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Displayio,pangleglobal.com
